0,0
0,009865943839864949
0,019730803261592288
0,029593494053421415
0,039452932416300754
0,04930803517012984
0,05915771995986654
0,06900090546145428
0,07883651158752499
0,08866345969283199
0,09848067277936913
0,10828707570113054
0,11808159536846716
0,12786316095199474
0,13763070408600994
0,14738315907136904
0,1571194630777861
0,16683855634550568
0,176539382386307
0,1862208881837954
0,19588202439293703
0,20552174553879451
0,21513901021441947
0,22473278127785892
0,23430202604823283
0,24384571650084078
0,2533628294612545
0,262852346798354
0,2723132556162667
0,28174454844516605
0,2911452234308901
0,300514284523337
0,3098507416635981
0,31915361096978734
0,3284219149215268
0,337654682543048
0,34685094958487045
0,3560097587040171
0,3651301596427271
0,37421120940562985
0,38325197243533876
0,392251520786429
0,4012089342977604
0,41012330076311043
0,41899371610007646
0,4278192845172156
0,43659911867938267
0,4453323398712316
0,4540180781588471
0,4626554725494676
0,47124367114927035
0,4797818313191795
0,4882691198286688
0,49670471300752145
0,5050877968955183
0,51341756739002
0,5216932303914122
0,5299140019463834
0,5380791083890037
0,5461877864795762
0,5542392835412283
0,562232857594219
0,5701677774879276
0,5780433230305003
0,5858587851161264
0,5936134658499147
0,6013066786703479
0,6089377484692852
0,61650601170949
0,6240108165396586
0,631451522906923
0,6388275026668079
0,6461381396906158
0,6533828299702199
0,6605609817202414
0,667672015477592
0,6747153641983593
0,6816904733520152
0,6885968010129293
0,6954338179491674
0,7022010077085573
0,7088978667020037
0,7155239042840377
0,7220786428305797
0,7285616178139077
0,7349723778748073
0,7413104848918968
0,7475755140481066
0,7537670538943078
0,7598847064100694
0,7659280870615388
0,7718968248564309
0,7777905623961159
0,7836089559247971
0,7893516753757701
0,7950184044147512
0,8006088404802721
0,8061226948211304
0,8115596925308908
0,8169195725794309
0,8222020878415273
0,8274070051224741
0,832534105180737
0,8375831827476319
0,8425540465440304
0,8474465192940901
0,8522604377360078
0,8569956526297925
0,8616520287620658
0,8662294449478823
0,8707277940295773
0,8751469828726403
0,879486932358622
0,8837475773750721
0,8879288668025196
0,8920307634984918
0,8960532442785867
0,8999962998946
0,9038599350097113
0,9076441681707453
0,9113490317775077
0,91497457204921
0,9185208489879911
0,9219879363395462
0,925375921550873
0,9286849057251484
0,9319150035737478
0,9350663433654172
0,9381390668726157
0,941133329315039
0,944049299300341
0,9468871587620669
0,9496471028948165
0,952329340086651
0,9549340918487645
0,9574615927424334
0,9599120903032666
0,9622858449627733
0,9645831299672675
0,9668042312941323
0,9689494475654618
0,9710190899591029
0,9730134821171216
0,9749329600517116
0,9767778720485737
0,978548578567785
0,9802454521421866
0,9818688772733101
0,9834192503248722
0,9848969794138621
0,9863024842992473
0,9876361962683247
0,9888985580207477
0,990090023550252
0,9912110580241142
0,9922621376603685
0,993243749602813
0,9941563917938327
0,9950005728450767
0,9957768119060101
0,9964856385303829
0,9971275925406401
0,9977032238903082
0,9982130925243927
0,9986577682378158
0,9990378305319311
0,9993538684691496
0,9996064805257089
0,9997962744426228
0,9999238670748459
0,9999898842386894
0,9999949605575227
0,9999397393057992
0,9998248722514421
0,9996510194966277
0,999418849317003
0,9991290379993759
0,9987822696779179
0,9983792361689151
0,9979206368041059
0,9974071782626492
0,9968395744017575
0,9962185460860368
0,9955448210155727
0,9948191335528032
0,9940422245482191
0,9932148411649329
0,9923377367021535
0,9914116704176144
0,9904374073489913
0,9894157181343539
0,9883473788316898
0,9872331707375492
0,9860738802048454
0,9848702984598572
0,9836232214184754
0,9823334495017355
0,9810017874506796
0,9796290441405894
0,978216032394636
0,9767635687969843
0,9752724735054034
0,973743570063417
0,972177685212045
0,9705756487011742
0,9689382931006049
0,9672664536108158
0,965560967873491
0,9638226757818505
0,9620524192908336
0,9602510422271706
0,9584193900993943
0,9565583099078288
0,9546686499546043
0,9527512596537356
0,950806989341315
0,9488366900858544
0,9468412134988284
0,944821411545457
0,9427781363557698
0,9407122400359997
0,9386245744803442
0,9365159911831415
0,9343873410514998
0,9322394742184247
0,9300732398564889
0,9278894859920823
0,9256890593202887
0,9234728050204276
0,921241566572306
0,9189961855732194
0,9167375015557445
0,9144663518063649
0,9121835711849698
0,9098899919452677
0,9075864435561528
0,9052737525240699
0,9029527422164106
0,9006242326859863
0,8982890404966136
0,8959479785498538
0,893601855912944
0,8912514776479581
0,8888976446422354
0,8865411534401187
0,884182796076032
0,8818233599089419
0,8794636274582373
0,8771043762410605
0,8747463786111318
0,8723904015990974
0,8700372067544422
0,867687549988995
0,8653421814220679
0,8630018452272574
0,8606672794809491
0,8583392160125485
0,8560183802564824
0,8537054911059925
0,8514012607687631
0,8491063946244046
0,8468215910838343
0,8445475414505745
0,8422849297840066
0,8400344327646058
0,8377967195611878
0,8355724517001958
0,8333622829370534
0,8311668591296165
0,8289868181137467
0,8268227895810312
0,8246753949586844
0,8225452472916452
0,8204329511269024
0,8183391024000709
0,8162642883242412
0,8142090872811293
0,8121740687145422
0,8101597930261922
0,8081668114738706
0,8061956660720103
0,8042468894946523
0,8023210049808388
0,8004185262424528
0,7985399573745191
0,7966857927679895
0,7948565170250268
0,7930526048768054
0,7912745211038453
0,7895227204588933
0,7877976475923694
0,7860997369803907
0,7844294128553864
0,78278708913932
0,7811731693795267
0,7795880466871826
0,7780321036784141
0,7765057124180593
0,7750092343660895
0,773543020326705
0,7721074104001084
0,7707027339369668
0,7693293094955683
0,7679874448016845
0,7666774367111359
0,765399571175077
0,7641541232079953
0,7629413568584386
0,7617615251824639
0,76061487021982
0,7595016229728591
0,7584220033881842
0,7573762203410295
0,756364471622376
0,7553869439288013
0,7544438128550648
0,7535352428894193
0,75266138741166
0,7518223886938925
0,7510183779040293
0,7502494751119998
0,7495157892986793
0,7488174183675227
0,7481544491589006
0,7475269574671316
0,7469350080602017
0,7463786547021637
0,7458579401782052
0,7453728963223819
0,7449235440479987
0,7445098933806327
0,7441319434937871
0,7437896827471606
0,7434830887275217
0,7432121282921776
0,7429767576150171
0,7427769222351217
0,7426125571079212
0,7424835866588865
0,7423899248397358
0,7423314751871438
0,7423081308839325
0,7423197748227274
0,7423662796720589
0,7424475079448943
0,7425633120695734
0,7427135344631342
0,7428980076070038
0,7431165541250366
0,7433689868638733
0,7436551089756027
0,7439747140027004
0,7443275859652219
0,7447134994502266
0,7451322197034079
0,7455835027229027
0,7460670953552561
0,7465827353935163
0,7471301516774302
0,7477090641957161
0,748319184190381
0,748960214263062
0,749631848483353
0,7503337724990988
0,7510656636486184
0,7518271910748321
0,7526180158412605
0,7534377910498666
0,7542861619607047
0,7551627661133522
0,7560672334500855
0,7569991864407695
0,7579582402094315
0,7589440026624799
0,7599560746185391
0,7609940499398656
0,762057515665309
0,7631460521447836
0,76425923317522
0,765396626137954
0,7665577921375235
0,7677422861418322
0,7689496571236496
0,7701794482034041
0,7714311967932376
0,7727044347422813
0,7739986884831174
0,7753134791793853
0,7766483228744991
0,7780027306414354
0,7793762087335512
0,7807682587363974
0,7821783777204863
0,7836060583949724
0,7850507892622122
0,7865120547731574
0,7879893354835469
0,7894821082108524
0,7909898461919453
0,7925120192414336
0,7940480939106416
0,7955975336471783
0,7971597989550658
0,7987343475553784
0,800320634547357
0,8019181125699529
0,8035262319637672
0,805144440933334
0,8067721857097195
0,8084089107133822
0,8100540587172628
0,8117070710100609
0,8133673875596502
0,8150344471766003
0,8167076876777585
0,8183865460498486
0,8200704586130535
0,8217588611845283
0,8234511892418139
0,8251468780861032
0,8268453630053195
0,8285460794369701
0,830248463130728
0,8319519503107053
0,8336559778373758
0,8353599833691051
0,837063405523251
0,8387656840367891
0,8404662599264248
0,8421645756481558
0,8438600752562375
0,8455522045615174
0,8472404112890942
0,8489241452352682
0,8506028584237354
0,8522760052609943
0,8539430426909207
0,8556034303484727
0,8572566307124914
0,8589021092575534
0,8605393346048409
0,8621677786719908
0,8637869168218826
0,8653962280103334
0,8669951949326588
0,8685833041690606
0,8701600463288154
0,8717249161932143
0,8732774128572286
0,8748170398698609
0,8763433053731484
0,8778557222397839
0,8793538082093172
0,8808370860229068
0,882305083556587
0,8837573339530164
0,885193375751673
0,8866127530174701
0,888015015467752
0,8893997185976454
0,8907664238037323
0,8921146985060096
0,8934441162681143
0,8947542569157759
0,8960447066534687
0,897315058179238
0,8985649107976693
0,8997938705309692
0,9010015502281387
0,9021875696722013
0,9033515556854688
0,9044931422328124
0,905611970522915
0,9067076891074799
0,9077799539783733
0,9088284286626706
0,9098527843155906
0,9108526998112856
0,9118278618314757
0,9127779649518937
0,9137027117265271
0,9146018127696349
0,9154749868355152
0,9163219608960073
0,9171424702157095
0,91793625842489
0,9187030775900766
0,9194426882823067
0,9201548596430181
0,9208393694475696
0,9214960041663695
0,9221245590236008
0,9227248380535278
0,9232966541543693
0,9238398291397255
0,9243541937875454
0,9248395878866233
0,9252958602806138
0,9257228689095499
0,9261204808488599
0,9264885723458693
0,9268270288537803
0,9271357450631199
0,927414624930649
0,9276635817057246
0,9278825379541114
0,9280714255792314
0,928230185840853
0,9283587693712088
0,9284571361885424
0,928525255708079
0,9285631067504165
0,9285706775473375
0,9285479657450364
0,9284949784047671
0,9284117320009044
0,9282982524164246
0,9281545749358033
0,9279807442353349
0,9277768143708731
0,927542848762998
0,9272789201796128
0,9269851107159728
0,926661511772155
0,9263082240279705
0,925925357415327
0,9255130310880503
0,9250713733891684
0,9246005218156705
0,9241006229807472
0,9235718325735203
0,9230143153162743
0,9224282449192022
0,921813804032669
0,9211711841970152
0,9205005857899036
0,9198022179712277
0,919076298625596
0,9183230543024007
0,917542720153493
0,9167355398684744
0,9159017656076245
0,9150416579324797
0,9141554857340796
0,9132435261589005
0,9123060645324943
0,9113433942808493
0,9103558168494971
0,90934364162038
0,9083071858265044
0,907246774464399
0,9061627402044007
0,9050554232987879
0,9039251714877877
0,9027723399034799
0,9015972909716169
0,9004003943113905
0,8991820266331668
0,8979425716342158
0,8966824198924588
0,895401968758266
0,894101622244327
0,8927817909136189
0,891442891765508
0,8900853481200058
0,8887095895002138
0,887316051512979
0,8859051757278006
0,8844774095540074
0,8830332061162431
0,8815730241282891
0,8800973277652523
0,8786065865341598
0,8771012751429791
0,8755818733681071
0,8740488659203588
0,8725027423094838
0,8709439967072518
0,8693731278091361
0,8677906386946326
0,8661970366862467
0,8645928332071847
0,8629785436377875
0,8613546871707367
0,859721786665076
0,8580803684990774
0,856430962421998
0,8547741014047535
0,8531103214895563
0,8514401616385489
0,8497641635814712
0,8480828716624048
0,8463968326856276
0,8447065957606167
0,8430127121462456
0,8413157350942049
0,8396162196916938
0,837914722703418
0,8362118024129349
0,834508018463384
0,8328039316976467
0,8311001039979692
0,8293970981250974
0,827695477556955
0,8259958063269133
0,8242986488616864
0,8226045698188987
0,8209141339243646
0,8192279058091153
0,8175464498462197
0,8158703299874438
0,814200109599779
0,8125363513018883
0,8108796168005138
0,8092304667268786
0,8075894604731312
0,8059571560288699
0,8043341098177939
0,8027208765345138
0,8011180089815725
0,7995260579067075
0,7979455718404077
0,7963770969337962
0,7948211767968821
0,7932783523372275
0,791749161599066
0,7902341396029127
0,7887338181857124
0,7872487258415579
0,7857793875630288
0,7843263246831848
0,7828900547182522
0,7814710912110517
0,7800699435752013
0,7786871169401326
0,7773231119969691
0,775978424845293
0,7746535468408534
0,7733489644442438
0,7720651590705954
0,7708026069403173
0,7695617789309337
0,7683431404300429
0,7671471511894433
0,7659742651804646
0,7648249304505392
0,7636995889810518
0,7625986765465015
0,7615226225750166
0,7604718500102603
0,7594467751747527
0,7584478076346554
0,7574753500660532
0,7565297981227583
0,7556115403056818
0,7547209578338032
0,753858424516769
0,753024306629157
0,7522189627864406
0,7514427438226791
0,7506959926699746
0,7499790442397224
0,7492922253056866
0,7486358543889329
0,7480102416446496
0,7474156887508864
0,7468524887992382
0,7463209261875087
0,7458212765143788
0,7453538064761057
0,7449187737652859
0,7445164269717082
0,7441470054853189
0,7438107394013324
0,743507849427507
0,7432385467936167
0,7430030331631381
0,7428015005471826
0,7426341312206911
0,7425010976409239
0,7424025623682561
0,7423386779893137
0,7423095870424599
0,7423154219456622
0,7423563049267587
0,7424323479561357
0,7425436526818477
0,7426903103671927
0,7428724018307593
0,7430899973889653
0,743343156801109
0,743631929216941
0,7439563531267792
0,744316456314181
0,7447122558111844
0,7451437578561348
0,7456109578541137
0,7461138403399716
0,7466523789439914
0,7472265363601843
0,7478362643172299
0,7484815035520758
0,7491621837862025
0,7498782237045626
0,7506295309372035
0,7514160020435845
0,7522375224995876
0,753093966687238
0,7539851978871343
0,7549110682735923
0,755871418912514
0,7568660797619784
0,7578948696755609
0,7589575964083839
0,7600540566259006
0,7611840359154111
0,7623473088003138
0,7635436387570935
0,7647727782350405
0,7660344686787048
0,7673284405530795
0,7686544133715136
0,7700120957263494
0,7714011853222822
0,7728213690124339
0,7742723228371392
0,7757537120654404
0,7772651912392754
0,7788064042203621
0,7803769842397655
0,7819765539501397
0,7836047254806379
0,7852611004944774
0,786945270249153
0,7886568156592841
0,7903953073620874
0,7921603057854588
0,7939513612186562
0,7957680138855666
0,7976097940205434
0,7994762219468007
0,8013668081573491
0,8032810533984536
0,8052184487556033
0,8071784757419693
0,8091606063893354
0,811164303341488
0,8131890199500341
0,8152342003726426
0,8172992796736783
0,8193836839272084
0,8214868303223681
0,8236081272710536
0,8257469745179268
0,8279027632527046
0,8300748762247121
0,8322626878596715
0,8344655643787092
0,8366828639195477
0,8389139366598602
0,8411581249427625
0,8434147634044156
0,8456831791037054
0,8479626916539839
0,8502526133568289
0,8525522493378042
0,8548608976841877
0,8571778495846357
0,8595023894707542
0,8618337951605457
0,8641713380037066
0,8665142830287303
0,868861889091795
0,8712134090274026
0,8735680898007283
0,8759251726616548
0,8782838933004544
0,8806434820050841
0,8830031638200595
0,885362158706875
0,8877196817059266
0,8900749430999156
0,8924271485786782
0,894775499405424
0,8971191925843297
0,8994574210294644
0,9017893737349966
0,9041142359466517
0,9064311893343865
0,9087394121662268
0,9110380794832457
0,9133263632756322
0,915603432659817
0,9178684540566129
0,9201205913703259
0,9223590061688076
0,9245828578643982
0,9267913038957188
0,9289834999102844
0,931158599947879
0,9333157566246659
0,9354541213179836
0,9375728443517867
0,9396710751826918
0,9417479625865848
0,9438026548457474
0,94583429993646
0,947842045717036
0,9498250401162546
0,9517824313221321
0,9537133679710073
0,9556169993368825
0,9574924755209874
0,959338947641514
0,9611555680234902
0,9629414903887377
0,964695870045873
0,9664178640803157
0,9681066315442519
0,9697613336465093
0,9713811339423098
0,9729651985228442
0,9745126962046299
0,9760227987186143
0,9774946808989693
0,9789275208715401
0,9803205002419066
0,9816728042830071
0,9829836221222863
0,9842521469283236
0,985477576096898
0,9866591114364454
0,9877959593528649
0,9888873310336384
0,9899324426312087
0,9909305154455827
0,991880776106117
0,9927824567524366
0,9936347952144523
0,994437035191432
0,9951884264300838
0,9958882249016072
0,996535692977679
0,9971300996053222
0,9976707204806247
0,9981568382212656
0,9985877425378071
0,9989627304037113
0,9992811062240469
0,9995421820028401
0,9997452775090356
0,9998897204410215
0,999974846589693
1,0
0,9999645331309507
0,9998678070140334
0,9997091914100156
0,9994880649640827
0,9992038153592864
0,9988558394682574
0,9984435435031527
0,9979663431638014
0,9974236637840111
0,9968149404760015
0,9961396182729336
0,9953971522694943
0,9945870077605108
0,9937086603775538
0,992761596223505
0,991745312005048
0,9906593151630594
0,9895031240008619
0,9882762678103132
0,9869782869956983
0,9856087331953968
0,984167169401292
0,9826531700758989
0,9810663212671811
0,9794062207210213
0,977672477991331
0,9758647145477621
0,9739825638809998
0,972025671605608
0,9699936955604039
0,9678863059063388
0,9657031852218536
0,9634440285956956
0,9611085437171696
0,9586964509637957
0,9562074834863591
0,9536413872913304
0,9509979213206293
0,948276857528721
0,945477980957016
0,9426010898055632
0,9396459955020129
0,936612522767833
0,9335005096817656
0,9303098077404969
0,9270402819165418
0,9236918107133083
0,9202642862173444
0,9167576141477436
0,9131717139026978
0,909506518603189
0,9057619751338005
0,9019380441806448
0,8980347002663925
0,8940519317823896
0,8899897410178658
0,8858481441862047
0,8816271714482931
0,8773268669329222
0,8729472887542387
0,8684885090262512
0,8639506138743662
0,8593337034439694
0,8546378919060378
0,8498633074597729
0,8450100923322749
0,8400784027752263
0,8350684090586065
0,8299802954614326
0,8248142602595125
0,8195705157102301
0,8142492880343508
0,8088508173948563
0,8033753578728076
0,7978231774402413
0,7921945579301055
0,7864897950032318
0,7807091981123613
0,7748530904632223
0,7689218089726634
0,7629157042238639
0,75683514041861
0,7506804953266629
0,7444521602322198
0,7381505398774747
0,7317760524033026
0,7253291292870601
0,7188102152775331
0,7122197683270337
0,7055582595206562
0,698826173002723
0,6920240059004098
0,6851522682445911
0,6782114828879098
0,6712021854200744
0,6641249240804366
0,6569802596678243
0,6497687654476793
0,642491027056516
0,6351476424036916
0,6277392215705574
0,6202663867069607
0,6127297719251553
0,6051300231911343
0,5974677982133871
0,5897437663291393
0,5819586083880653
0,5741130166335232
0,5662076945813238
0,5582433568960585
0,5502207292650236
0,5421405482697526
0,5340035612551953
0,5258105261965702
0,517562211563905
0,5092593961843178
0,5009028691020444
0,4924934294362565
0,48403188623670007
0,4755190583371704
0,4669557742068843
0,45834287179973854
0,44968119840153326
0,4409716104751631
0,4322149735038094
0,423412161832191
0,4145640585058733
0,4056715551087025
0,3967355515983852
0,38775695614023414
0,3787366849391555
0,3696756620698663
0,3605748193054149
0,3514350959440321
0,34225743863433006
0,3330428011989236
0,32379214445647514
0,3145064360422254
0,30518665022705127
0,2958337677350574
0,28644877555978837
0,2770326667790594
0,2675864403684736
0,2581111010136536
0,24860765892122383
0,23907712962860503
0,22952053381263207
0,21993889709706524
0,21033324985902208
0,20070462703436745
0,19105406792212218
0,18138261598791125
0,1716913186665093
0,16198122716352478
0,15225339625625403
0,14250888409377035
0,13274875199626007
0,12297406425368597
0,11318588792380051
0,10338529262953701
0,09357335035587583
0,0837511352461589
0,07391972339796186
